,Company,Review_score,Date_review,Job,Recommandation,Approb CEO,Perspective,Pros,Cons
293,L'Oréal,"2,0",8 nov. 2023,Ingénieur recherche et développement,None,None,None,"- Salaire plutôt bon pour de la R&D - Prime d'intéressement / participation très élevée - Bonnes conditions de travail (locaux, cantine, ...) - Bons avantages sociaux (mutuelle compétitive, congés parentaux, travail à 80% ou 90% si souhaité, aide sociale,...) - Bon équilibre vie pro-perso","- Culture de l'opacité, pas de transmission fluide de l'information (entre les équipes, et des managers vers les équipes) - Environnement très politique, qui ajoute de l'inertie à celle inhérente aux grands groupes. - Réorganisation permanente des départements : manque d'organisation et de priorisation globale de la R&I. De nombreux projets sont développés sans réel but, sans réel besoin. - Fonctionnement en silo. La plus grande partie de la R&I est déconnectée du reste de l'entreprise (opérations, marketing...) - Nombreuses tâches répétitives, sans valeur ajoutée, sans challenge intellectuel - mobilité interne lente et limitée. De nombreuses personnes travaillent depuis plus de +10 ans sur le même site, dans le même environnement, avec les mêmes personnes, sur les mêmes problématiques..."
294,L'Oréal,"5,0",11 janv. 2024,Key Account Manager,good,neutral,good,Tiene buen balance de vida laboral y personal Es una empresa inclusiva,"Falta meritocracia, el crecimiento se da mas por contactos"
295,L'Oréal,"2,0",8 nov. 2023,Ingénieur recherche et développement,None,None,None,"- Salaire plutôt bon pour de la R&D - Prime d'intéressement / participation très élevée - Bonnes conditions de travail (locaux, cantine, ...) - Bons avantages sociaux (mutuelle compétitive, congés parentaux, travail à 80% ou 90% si souhaité, aide sociale,...) - Bon équilibre vie pro-perso","- Culture de l'opacité, pas de transmission fluide de l'information (entre les équipes, et des managers vers les équipes) - Environnement très politique, qui ajoute de l'inertie à celle inhérente aux grands groupes. - Réorganisation permanente des départements : manque d'organisation et de priorisation globale de la R&I. De nombreux projets sont développés sans réel but, sans réel besoin. - Fonctionnement en silo. La plus grande partie de la R&I est déconnectée du reste de l'entreprise (opérations, marketing...) - Nombreuses tâches répétitives, sans valeur ajoutée, sans challenge intellectuel - mobilité interne lente et limitée. De nombreuses personnes travaillent depuis plus de +10 ans sur le même site, dans le même environnement, avec les mêmes personnes, sur les mêmes problématiques..."
296,L'Oréal,"5,0",11 janv. 2024,Key Account Manager,good,neutral,good,Tiene buen balance de vida laboral y personal Es una empresa inclusiva,"Falta meritocracia, el crecimiento se da mas por contactos"
297,Google,"1,0",25 déc. 2023,Partner Manager,bad,neutral,bad,"Google brand name, benefits and perks","Politics, toxic in-region team leadership, Inexistent hirayama leadership,unauthentic, no accountability Being friends with bosses to cover your ass"
298,Google,"1,0",25 déc. 2023,Partner Manager,bad,neutral,bad,"Google brand name, benefits and perks","Politics, toxic in-region team leadership, Inexistent hirayama leadership,unauthentic, no accountability Being friends with bosses to cover your ass"
299,Google,"1,0",25 déc. 2023,Partner Manager,bad,neutral,bad,"Google brand name, benefits and perks","Politics, toxic in-region team leadership, Inexistent hirayama leadership,unauthentic, no accountability Being friends with bosses to cover your ass"
300,Google,"1,0",25 déc. 2023,Partner Manager,bad,neutral,bad,"Google brand name, benefits and perks","Politics, toxic in-region team leadership, Inexistent hirayama leadership,unauthentic, no accountability Being friends with bosses to cover your ass"
301,Carrefour,"3,0",7 janv. 2024,Hôtesse De Caisse,None,None,None,"Selon nos disponibilités avec nos études nous pouvions augmenter ou diminuer nos horaires ce qui nous simplifiait pas mal de choses durant les périodes d’examen, le contacte direct avec les clients nous aide vaincre la timidité ce qui ma beaucoup aider de plus la plus part de mes collègues de travail étant eux aussi étudiant donc l’entente et la cohésion était vraiment un des points les plus positifs et enfin notre contrat était pour un poste polyvalent nous pouvions être en caisse, en caisse libre, en rayons au drive ou bien au SAV.","Les inconvénients sont que les clients ne nous respectaient pas beaucoup pour pas mal d’entre eux nous étions uniquement des jeunes qui ne savaient rien faire de leurs dix doigts ce qui était vraiment dévalorisant, les opportunités d’évolution sont presque inexistantes."
302,Carrefour,"3,0",16 janv. 2024,Human Resources Manager,good,None,None,Grand groupe où il fait bon travailler,Salaires et culture d'entreprise. L'entreprise doit changer ses mœurs pour pouvoir avancer correctement et fidélités ses clients internes.
303,Carrefour,"3,0",16 nov. 2023,Rssi,good,good,bad,Belle entreprise qui rémunère correctement et dont l'infrastructure et le challenge technique est des plus intéréssants.,"Loin l'idée de mettre les directeurs dans même ""moule"" car de très bon sont passés. Cependant, en fonction de la saison managérial (vu que ca change tout le temps), on peu tomber sur de sacré visionnaire ....ou un sacré spécimen. La responsabilité est complètement dilué, les prérequis à un projet ou à un programme ne sont pas la (d'ailleurs ca manque un département en charge des programmes ... les projets suivis unitairement par direction avec des dépendances transverses... marche mal !). La boite avance grâce à de nombreux génies volontaires, bravo à eux. Des budgets IT incohérents avec la volonté business, dommage car il aurait été possible de faire des économies depuis longtemps sur de nombreux sujets et gagner en performance !"
304,Carrefour,"4,0",20 déc. 2023,Alternant,good,good,good,"Le siege de Carrefour se situe à Massy qui est un point epicentre de France pour qui utilise le train pour se deplacer. Les locaux sont supers avec une super cantine et une salle de sport. Les employés sont assez chouchoutés. L'ambiance au travail est jeune et dynamique. Pour avoir essayé d'autres grands groupes, Carrefour n'a pas une organisation si rigide.","Les opens spaces sont assez mals gérés. On se retrouve dans les meme salles que dautres equipes qu n'ont rien à voir avec notre travail. Le résultat c'est des open spaces sans bruits, sans vie, sans synergie."
305,Carrefour,"3,0",7 janv. 2024,Hôtesse De Caisse,None,None,None,"Selon nos disponibilités avec nos études nous pouvions augmenter ou diminuer nos horaires ce qui nous simplifiait pas mal de choses durant les périodes d’examen, le contacte direct avec les clients nous aide vaincre la timidité ce qui ma beaucoup aider de plus la plus part de mes collègues de travail étant eux aussi étudiant donc l’entente et la cohésion était vraiment un des points les plus positifs et enfin notre contrat était pour un poste polyvalent nous pouvions être en caisse, en caisse libre, en rayons au drive ou bien au SAV.","Les inconvénients sont que les clients ne nous respectaient pas beaucoup pour pas mal d’entre eux nous étions uniquement des jeunes qui ne savaient rien faire de leurs dix doigts ce qui était vraiment dévalorisant, les opportunités d’évolution sont presque inexistantes."
306,Carrefour,"3,0",16 janv. 2024,Human Resources Manager,good,None,None,Grand groupe où il fait bon travailler,Salaires et culture d'entreprise. L'entreprise doit changer ses mœurs pour pouvoir avancer correctement et fidélités ses clients internes.
307,Carrefour,"3,0",16 nov. 2023,Rssi,good,good,bad,Belle entreprise qui rémunère correctement et dont l'infrastructure et le challenge technique est des plus intéréssants.,"Loin l'idée de mettre les directeurs dans même ""moule"" car de très bon sont passés. Cependant, en fonction de la saison managérial (vu que ca change tout le temps), on peu tomber sur de sacré visionnaire ....ou un sacré spécimen. La responsabilité est complètement dilué, les prérequis à un projet ou à un programme ne sont pas la (d'ailleurs ca manque un département en charge des programmes ... les projets suivis unitairement par direction avec des dépendances transverses... marche mal !). La boite avance grâce à de nombreux génies volontaires, bravo à eux. Des budgets IT incohérents avec la volonté business, dommage car il aurait été possible de faire des économies depuis longtemps sur de nombreux sujets et gagner en performance !"
308,Carrefour,"4,0",20 déc. 2023,Alternant,good,good,good,"Le siege de Carrefour se situe à Massy qui est un point epicentre de France pour qui utilise le train pour se deplacer. Les locaux sont supers avec une super cantine et une salle de sport. Les employés sont assez chouchoutés. L'ambiance au travail est jeune et dynamique. Pour avoir essayé d'autres grands groupes, Carrefour n'a pas une organisation si rigide.","Les opens spaces sont assez mals gérés. On se retrouve dans les meme salles que dautres equipes qu n'ont rien à voir avec notre travail. Le résultat c'est des open spaces sans bruits, sans vie, sans synergie."
309,Carrefour,"3,0",7 janv. 2024,Hôtesse De Caisse,None,None,None,"Selon nos disponibilités avec nos études nous pouvions augmenter ou diminuer nos horaires ce qui nous simplifiait pas mal de choses durant les périodes d’examen, le contacte direct avec les clients nous aide vaincre la timidité ce qui ma beaucoup aider de plus la plus part de mes collègues de travail étant eux aussi étudiant donc l’entente et la cohésion était vraiment un des points les plus positifs et enfin notre contrat était pour un poste polyvalent nous pouvions être en caisse, en caisse libre, en rayons au drive ou bien au SAV.","Les inconvénients sont que les clients ne nous respectaient pas beaucoup pour pas mal d’entre eux nous étions uniquement des jeunes qui ne savaient rien faire de leurs dix doigts ce qui était vraiment dévalorisant, les opportunités d’évolution sont presque inexistantes."
310,Carrefour,"3,0",16 janv. 2024,Human Resources Manager,good,None,None,Grand groupe où il fait bon travailler,Salaires et culture d'entreprise. L'entreprise doit changer ses mœurs pour pouvoir avancer correctement et fidélités ses clients internes.
311,Carrefour,"3,0",16 nov. 2023,Rssi,good,good,bad,Belle entreprise qui rémunère correctement et dont l'infrastructure et le challenge technique est des plus intéréssants.,"Loin l'idée de mettre les directeurs dans même ""moule"" car de très bon sont passés. Cependant, en fonction de la saison managérial (vu que ca change tout le temps), on peu tomber sur de sacré visionnaire ....ou un sacré spécimen. La responsabilité est complètement dilué, les prérequis à un projet ou à un programme ne sont pas la (d'ailleurs ca manque un département en charge des programmes ... les projets suivis unitairement par direction avec des dépendances transverses... marche mal !). La boite avance grâce à de nombreux génies volontaires, bravo à eux. Des budgets IT incohérents avec la volonté business, dommage car il aurait été possible de faire des économies depuis longtemps sur de nombreux sujets et gagner en performance !"
